State,Date,Total,Category,lag_1,lag_7,lag_30,rolling_mean_4,rolling_std_4,month,quarter,week,year
Louisiana,2021-11-28,149328484,Beverages,162507492.0,115984166.0,96683773.0,159760891.5,7010617.452237064,11,4,47,2021
Louisiana,2021-12-19,161572466,Beverages,149328484.0,113668155.0,99444705.0,159034290.25,6489913.848566774,12,4,50,2021
Louisiana,2021-12-26,152224240,Beverages,161572466.0,168011334.0,95771377.0,156408170.5,6620647.152124296,12,4,51,2021
Louisiana,2022-01-16,156687248,Beverages,152224240.0,163730358.0,96830454.0,154953109.5,5351207.264862597,1,1,2,2022
Louisiana,2022-01-23,149990486,Beverages,156687248.0,164478871.0,101323999.0,155118610.0,5124708.638874205,1,1,3,2022
Louisiana,2022-01-30,149359134,Beverages,149990486.0,162728719.0,93576882.0,152065277.0,3317421.3273936943,1,1,4,2022
Louisiana,2022-02-13,157276015,Beverages,149359134.0,162507492.0,105990169.0,153328220.75,4233291.327755837,2,1,6,2022
Louisiana,2022-02-20,148218415,Beverages,157276015.0,149328484.0,129302802.0,151211012.5,4109299.7796857716,2,1,7,2022
Louisiana,2022-02-27,166316041,Beverages,148218415.0,161572466.0,119445818.0,155292401.25,8380538.935973041,2,1,8,2022
Louisiana,2022-03-13,165907039,Beverages,166316041.0,152224240.0,102299326.0,159429377.5,8557820.651381336,3,1,10,2022
Louisiana,2022-03-20,167508573,Beverages,165907039.0,156687248.0,106648614.0,161987517.0,9204509.799886135,3,1,11,2022
Louisiana,2022-03-27,164240358,Beverages,167508573.0,149990486.0,111133389.0,165993002.75,1351599.0874595626,3,1,12,2022
Louisiana,2022-04-17,169258764,Beverages,164240358.0,149359134.0,115508714.0,166728683.5,2150689.6914726985,4,2,15,2022
Louisiana,2022-04-24,166594559,Beverages,169258764.0,157276015.0,115983095.0,166900563.5,2089746.1733059667,4,2,16,2022
Louisiana,2022-05-15,181429033,Beverages,166594559.0,148218415.0,117946581.0,170380678.5,7645544.803216684,5,2,19,2022
Louisiana,2022-05-22,178706788,Beverages,181429033.0,166316041.0,121378724.0,173997286.0,7180163.19083408,5,2,20,2022
Louisiana,2022-05-29,179804432,Beverages,178706788.0,165907039.0,127441197.0,176633703.0,6785543.600682798,5,2,21,2022
Louisiana,2022-06-19,187019146,Beverages,179804432.0,167508573.0,113377115.0,181739849.75,3692915.803430149,6,2,24,2022
Louisiana,2022-06-26,179657907,Beverages,187019146.0,164240358.0,122116303.0,181297068.25,3845626.872561457,6,2,25,2022
Louisiana,2022-07-17,175186925,Beverages,179657907.0,169258764.0,118351246.0,180417102.5,4895354.192367449,7,3,28,2022
Louisiana,2022-07-24,179277668,Beverages,175186925.0,166594559.0,127627599.0,180285411.5,4924329.184991755,7,3,29,2022
Louisiana,2022-07-31,181707227,Beverages,179277668.0,181429033.0,130957347.0,178957431.75,2730769.8487419547,7,3,30,2022
Louisiana,2022-08-14,190112553,Beverages,181707227.0,178706788.0,128868690.0,181571093.25,6297948.62582001,8,3,32,2022
Louisiana,2022-08-21,183999611,Beverages,190112553.0,179804432.0,115984166.0,183774264.75,4644592.061904267,8,3,33,2022
Louisiana,2022-08-28,189354774,Beverages,183999611.0,187019146.0,113668155.0,186293541.25,4092773.7574057817,8,3,34,2022
Louisiana,2022-09-18,179685597,Beverages,189354774.0,179657907.0,168011334.0,185788133.75,4894258.300466589,9,3,37,2022
Louisiana,2022-09-25,185329803,Beverages,179685597.0,175186925.0,163730358.0,184592446.25,3985477.1262279367,9,3,38,2022
Louisiana,2022-10-16,183986892,Beverages,185329803.0,179277668.0,164478871.0,184589266.5,3986112.795020086,10,4,41,2022
Louisiana,2022-10-23,175022139,Beverages,183986892.0,181707227.0,162728719.0,181006107.75,4659436.5182127,10,4,42,2022
Louisiana,2022-10-30,171403891,Beverages,175022139.0,190112553.0,162507492.0,178935681.25,6793212.30610056,10,4,43,2022
Louisiana,2022-11-13,172481938,Beverages,171403891.0,183999611.0,149328484.0,175723715.0,5713793.267926589,11,4,45,2022
Louisiana,2022-11-20,173115456,Beverages,172481938.0,189354774.0,161572466.0,173005856.0,1518572.9296544087,11,4,46,2022
Louisiana,2022-11-27,162599691,Beverages,173115456.0,179685597.0,152224240.0,169900244.0,4918053.833275836,11,4,47,2022
Louisiana,2022-12-18,171487542,Beverages,162599691.0,185329803.0,156687248.0,169921156.75,4926749.157701665,12,4,50,2022
Louisiana,2022-12-25,168922814,Beverages,171487542.0,183986892.0,149990486.0,169031375.75,4622078.122555704,12,4,51,2022
Louisiana,2023-01-15,163716219,Beverages,168922814.0,175022139.0,149359134.0,166681566.5,4225935.1728783995,1,1,2,2023
Louisiana,2023-01-22,156680224,Beverages,163716219.0,171403891.0,157276015.0,165201699.75,6536581.830230437,1,1,3,2023
Louisiana,2023-01-29,155106852,Beverages,156680224.0,172481938.0,148218415.0,161106527.25,6415946.102087259,1,1,4,2023
Louisiana,2023-02-19,165177666,Beverages,155106852.0,173115456.0,166316041.0,160170240.25,5015522.303566403,2,1,7,2023
Louisiana,2023-02-26,172155748,Beverages,165177666.0,162599691.0,165907039.0,162280122.5,7931759.162319422,2,1,8,2023
Louisiana,2023-03-19,184514764,Beverages,172155748.0,171487542.0,167508573.0,169238757.5,12356758.277658345,3,1,11,2023
Louisiana,2023-03-26,169522981,Beverages,184514764.0,168922814.0,164240358.0,172842789.75,8296229.294048713,3,1,12,2023
Louisiana,2023-04-16,173702708,Beverages,169522981.0,163716219.0,169258764.0,174974050.25,6590359.462040595,4,2,15,2023
Louisiana,2023-04-23,177272792,Beverages,173702708.0,156680224.0,166594559.0,176253311.25,6353315.794477661,4,2,16,2023
Louisiana,2023-04-30,181174167,Beverages,177272792.0,155106852.0,181429033.0,175418162.0,4975512.953314502,4,2,17,2023
Maine,2020-09-27,28839967,Beverages,29477979.0,34398251.0,26810547.0,29805676.25,1080952.6270838964,9,3,39,2020
Maine,2020-10-18,28172232,Beverages,28839967.0,34256704.0,26272241.0,29010019.0,643236.7724547415,10,4,42,2020
Maine,2020-10-25,26759991,Beverages,28172232.0,34846874.0,24846763.0,28312542.25,1164262.575666779,10,4,43,2020
Maine,2020-11-15,27075404,Beverages,26759991.0,32438671.0,25124019.0,27711898.5,965349.4374233913,11,4,46,2020
Maine,2020-11-22,26885825,Beverages,27075404.0,31354861.0,25092646.0,27223363.0,645726.9176852745,11,4,47,2020
Maine,2020-11-29,26273516,Beverages,26885825.0,29549898.0,25869599.0,26748684.0,342279.65600951423,11,4,48,2020
Maine,2020-12-13,26552093,Beverages,26273516.0,29477979.0,26726615.0,26696709.5,355518.8073716936,12,4,50,2020
Maine,2020-12-20,27075289,Beverages,26552093.0,28839967.0,25243165.0,26696680.75,355477.9774560463,12,4,51,2020
Maine,2020-12-27,27093729,Beverages,27075289.0,28172232.0,26100870.0,26748656.75,404210.96990916505,12,4,52,2020
Maine,2021-01-17,27089363,Beverages,27093729.0,26759991.0,23671917.0,26952618.5,267132.9002643777,1,1,2,2021
Maine,2021-01-24,26264301,Beverages,27089363.0,27075404.0,25099315.0,26880670.5,410988.3230502516,1,1,3,2021
Maine,2021-01-31,26116338,Beverages,26264301.0,26885825.0,25238852.0,26640932.75,523820.98085914965,1,1,4,2021
Maine,2021-02-14,27211331,Beverages,26116338.0,26273516.0,28773986.0,26670333.25,559772.9962382742,2,1,6,2021
Maine,2021-02-21,26945072,Beverages,27211331.0,26552093.0,28465733.0,26634260.5,527487.09246419,2,1,7,2021
Maine,2021-02-28,27028028,Beverages,26945072.0,27075289.0,25032203.0,26825192.25,485486.34650651284,2,1,8,2021
Maine,2021-03-14,30657060,Beverages,27028028.0,27093729.0,27337985.0,27960372.75,1801229.9513905053,3,1,10,2021
Maine,2021-03-21,30670986,Beverages,30657060.0,27089363.0,25890806.0,28825286.5,2123467.7206113418,3,1,11,2021
Maine,2021-03-28,26865895,Beverages,30670986.0,26264301.0,29233513.0,28805492.25,2147074.4992791726,3,1,12,2021
Maine,2021-04-18,28809628,Beverages,26865895.0,26116338.0,31587575.0,29250892.25,1814469.6213829475,4,2,15,2021
Maine,2021-04-25,28539333,Beverages,28809628.0,27211331.0,30695406.0,28721460.5,1558280.7763956813,4,2,16,2021
Maine,2021-05-16,31277692,Beverages,28539333.0,26945072.0,31735652.0,28873137.0,1819007.3939822218,5,2,19,2021
Maine,2021-05-23,33579851,Beverages,31277692.0,27028028.0,33461790.0,30551626.0,2365107.371546725,5,2,20,2021
Maine,2021-05-30,33587975,Beverages,33579851.0,30657060.0,32666217.0,31746212.75,2398465.262171397,5,2,21,2021
Maine,2021-06-13,34354336,Beverages,33587975.0,30670986.0,34398251.0,33199963.5,1331987.365462722,6,2,23,2021
Maine,2021-06-20,35928123,Beverages,34354336.0,26865895.0,34256704.0,34362571.25,1105089.8065383236,6,2,24,2021
Maine,2021-06-27,34567762,Beverages,35928123.0,28809628.0,34846874.0,34609549.0,974530.7690866714,6,2,25,2021
Maine,2021-07-18,35155857,Beverages,34567762.0,28539333.0,32438671.0,35001519.5,704605.3651032803,7,3,28,2021
Maine,2021-07-25,35574007,Beverages,35155857.0,31277692.0,31354861.0,35306437.25,584922.2966972418,7,3,29,2021
Maine,2021-08-15,37660012,Beverages,35574007.0,33579851.0,29549898.0,35739409.5,1345283.530775202,8,3,32,2021
Maine,2021-08-22,35352231,Beverages,37660012.0,33587975.0,29477979.0,35935526.75,1162277.184114692,8,3,33,2021
Maine,2021-08-29,33851395,Beverages,35352231.0,34354336.0,28839967.0,35609411.25,1566629.0470383356,8,3,34,2021
Maine,2021-09-19,31713373,Beverages,33851395.0,35928123.0,28172232.0,34644252.75,2504310.7220103983,9,3,37,2021
Maine,2021-09-26,31024787,Beverages,31713373.0,34567762.0,26759991.0,32985446.5,1984430.4252887408,9,3,38,2021
Maine,2021-10-17,43846988,Beverages,31024787.0,35155857.0,27075404.0,35109135.75,5948251.37058376,10,4,41,2021
Maine,2021-10-24,41226743,Beverages,43846988.0,35574007.0,26885825.0,36952972.75,6541899.577434695,10,4,42,2021
Maine,2021-10-31,40259829,Beverages,41226743.0,37660012.0,26273516.0,39089586.75,5586017.228213698,10,4,43,2021
Maine,2021-11-14,42309515,Beverages,40259829.0,35352231.0,26552093.0,41910768.75,1538553.0909215438,11,4,45,2021
Maine,2021-11-21,41755769,Beverages,42309515.0,33851395.0,27075289.0,41387964.0,872394.7028518611,11,4,46,2021
Maine,2021-11-28,39584633,Beverages,41755769.0,31713373.0,27093729.0,40977436.5,1269527.041117671,11,4,47,2021
Maine,2021-12-19,43594914,Beverages,39584633.0,31024787.0,27089363.0,41811207.75,1672386.186863022,12,4,50,2021
Maine,2021-12-26,41576613,Beverages,43594914.0,43846988.0,26264301.0,41627982.25,1639417.0630597852,12,4,51,2021
Maine,2022-01-16,43350787,Beverages,41576613.0,41226743.0,26116338.0,42026736.75,1859997.4075269315,1,1,2,2022
Maine,2022-01-23,39822332,Beverages,43350787.0,40259829.0,27211331.0,42086161.5,1756907.8367431958,1,1,3,2022
Maine,2022-01-30,41230769,Beverages,39822332.0,42309515.0,26945072.0,41495125.25,1451234.2181711765,1,1,4,2022
Maine,2022-02-13,41681664,Beverages,41230769.0,41755769.0,27028028.0,41521388.0,1454148.0657844497,2,1,6,2022
Maine,2022-02-20,41618979,Beverages,41681664.0,39584633.0,30657060.0,41088436.0,867308.7409794299,2,1,7,2022
Maine,2022-02-27,41625884,Beverages,41618979.0,43594914.0,30670986.0,41539324.0,207608.94027792985,2,1,8,2022
Maine,2022-03-13,42707838,Beverages,41625884.0,41576613.0,26865895.0,41908591.25,533569.7357517971,3,1,10,2022
Maine,2022-03-20,42695172,Beverages,42707838.0,43350787.0,28809628.0,42161968.25,623031.2115490228,3,1,11,2022
Maine,2022-03-27,42142863,Beverages,42695172.0,39822332.0,28539333.0,42292939.25,516855.152272127,3,1,12,2022
Maine,2022-04-17,45834936,Beverages,42142863.0,41230769.0,31277692.0,43345202.25,1680591.7936918065,4,2,15,2022
Maine,2022-04-24,41993771,Beverages,45834936.0,41681664.0,33579851.0,43166685.5,1804238.2184963806,4,2,16,2022
Maine,2022-05-15,49489860,Beverages,41993771.0,41618979.0,33587975.0,44865357.5,3558281.006782207,5,2,19,2022
Maine,2022-05-22,49955615,Beverages,49489860.0,41625884.0,34354336.0,46818545.5,3706888.3100736034,5,2,20,2022
Maine,2022-05-29,50620252,Beverages,49955615.0,42707838.0,35928123.0,48014874.5,4040781.0791466623,5,2,21,2022
Maine,2022-06-19,53278673,Beverages,50620252.0,42695172.0,34567762.0,50836100.0,1693159.688497416,6,2,24,2022
Maine,2022-06-26,53405147,Beverages,53278673.0,42142863.0,35155857.0,51814921.75,1784716.7347392282,6,2,25,2022
Maine,2022-07-17,57223096,Beverages,53405147.0,45834936.0,35574007.0,53631792.0,2716793.3657286745,7,3,28,2022
Maine,2022-07-24,56848076,Beverages,57223096.0,41993771.0,37660012.0,55188748.0,2138656.917281968,7,3,29,2022
Maine,2022-07-31,56910943,Beverages,56848076.0,49489860.0,35352231.0,56096815.5,1801923.3246440722,7,3,30,2022
Maine,2022-08-14,55607960,Beverages,56910943.0,49955615.0,33851395.0,56647518.75,712176.7363594483,8,3,32,2022
Maine,2022-08-21,54262439,Beverages,55607960.0,50620252.0,31713373.0,55907354.5,1250004.11821522,8,3,33,2022
Maine,2022-08-28,52309755,Beverages,54262439.0,53278673.0,31024787.0,54772774.25,1966062.624786129,8,3,34,2022
Maine,2022-09-18,49097846,Beverages,52309755.0,53405147.0,43846988.0,52819500.0,2826548.5779222003,9,3,37,2022
Maine,2022-09-25,46571182,Beverages,49097846.0,57223096.0,41226743.0,50560305.5,3406770.7139491625,9,3,38,2022
Maine,2022-10-16,46908089,Beverages,46571182.0,56848076.0,40259829.0,48721718.0,2641308.831033714,10,4,41,2022
Maine,2022-10-23,44300277,Beverages,46908089.0,56910943.0,42309515.0,46719348.5,1963562.5418849485,10,4,42,2022
Maine,2022-10-30,43331366,Beverages,44300277.0,55607960.0,41755769.0,45277728.5,1739236.9718625692,10,4,43,2022
Maine,2022-11-13,44716273,Beverages,43331366.0,54262439.0,39584633.0,44814001.25,1511828.2756460574,11,4,45,2022
Maine,2022-11-20,44409591,Beverages,44716273.0,52309755.0,43594914.0,44189376.75,598496.8077700423,11,4,46,2022
Maine,2022-11-27,43874865,Beverages,44409591.0,49097846.0,41576613.0,44083023.75,609909.889446737,11,4,47,2022
Maine,2022-12-18,46588231,Beverages,43874865.0,46571182.0,43350787.0,44897240.0,1179724.7991228064,12,4,50,2022
Maine,2022-12-25,47018806,Beverages,46588231.0,46908089.0,39822332.0,45472873.25,1561850.4503996514,12,4,51,2022
Maine,2023-01-15,44353321,Beverages,47018806.0,44300277.0,41230769.0,45458805.75,1574819.2496633579,1,1,2,2023
Maine,2023-01-22,43405432,Beverages,44353321.0,43331366.0,41681664.0,45341447.5,1740933.7178304668,1,1,3,2023
Maine,2023-01-29,43975211,Beverages,43405432.0,44716273.0,41618979.0,44688192.5,1601844.28369271,1,1,4,2023
Maine,2023-02-19,45523131,Beverages,43975211.0,44409591.0,41625884.0,44314273.75,895138.2413889648,2,1,7,2023
Maine,2023-02-26,44869121,Beverages,45523131.0,43874865.0,42707838.0,44443223.75,938728.8899873748,2,1,8,2023
Maine,2023-03-19,48532857,Beverages,44869121.0,46588231.0,42695172.0,45725080.0,1976453.2549638867,3,1,11,2023
Maine,2023-03-26,44174255,Beverages,48532857.0,47018806.0,42142863.0,45774841.0,1919393.5189838852,3,1,12,2023
Maine,2023-04-16,48286698,Beverages,44174255.0,44353321.0,45834936.0,46465732.75,2264873.540666143,4,2,15,2023
Maine,2023-04-23,45977852,Beverages,48286698.0,43405432.0,41993771.0,46742915.5,2063208.9814995334,4,2,16,2023
Maine,2023-04-30,47178282,Beverages,45977852.0,43975211.0,49489860.0,46404271.75,1760438.294124958,4,2,17,2023
Maryland,2020-09-27,99204981,Beverages,99489150.0,112171286.0,93758115.0,100656787.5,2072021.6881957666,9,3,39,2020
Maryland,2020-10-18,94137274,Beverages,99204981.0,108600663.0,90181316.0,98267262.0,2787563.414693314,10,4,42,2020
Maryland,2020-10-25,94352307,Beverages,94137274.0,104793631.0,88416679.0,96795928.0,2949390.0940957223,10,4,43,2020
